Lexicon	ID	Term	Author	Status	Date Created	Last Modified
socst	6567	Manifest Destiny :: United States :: Texas :: Territorial Expansion	DF	on	2/19/2010 13:45	6/21/2010 15:02
socst	6644	Manifest Destiny :: United States :: West :: Frontier Life	DF	on	3/29/2010 11:01	6/21/2010 15:02
socst	6266	Manifest Destiny :: United States :: West :: Territorial Expansion	WGBH	on	2/17/2010 9:41	6/21/2010 15:02
SciTech	615	matter :: change	None	on	8/1/2008 15:52	1/27/2010 16:08
SciTech	616	matter :: change :: chemical	None	on	8/1/2008 15:52	1/27/2010 16:08
SciTech	617	matter :: change :: nuclear	None	on	8/1/2008 15:52	1/27/2010 16:08
SciTech	618	matter :: change :: nuclear :: fission	None	on	8/1/2008 15:52	1/27/2010 16:08
SciTech	619	matter :: change :: nuclear :: fusion	None	on	8/1/2008 15:52	1/27/2010 16:08
SciTech	620	matter :: change :: physical	None	on	8/1/2008 15:52	1/27/2010 16:08
SciTech	621	matter :: change :: physical :: boiling/melting/freezing	None	on	8/1/2008 15:52	1/27/2010 16:08
SciTech	622	matter :: change :: reversible/non-reversible	None	on	8/1/2008 15:52	1/27/2010 16:08
SciTech	623	matter :: component parts	None	on	8/1/2008 15:52	1/27/2010 16:08
SciTech	624	matter :: component parts :: atom	None	on	8/1/2008 15:52	1/27/2010 16:08
SciTech	625	matter :: component parts :: atom :: electron	None	on	8/1/2008 15:52	1/27/2010 16:08
SciTech	626	matter :: component parts :: atom :: electron :: dot model	None	on	8/1/2008 15:52	1/27/2010 16:08
SciTech	627	matter :: component parts :: atom :: electron :: emission spectrum	None	on	8/1/2008 15:52	1/27/2010 16:08
SciTech	628	matter :: component parts :: atom :: electron :: orbital	None	on	8/1/2008 15:52	1/27/2010 16:08
SciTech	629	matter :: component parts :: atom :: element	None	on	8/1/2008 15:52	1/27/2010 16:08
SciTech	630	matter :: component parts :: atom :: element :: electron affinity	None	on	8/1/2008 15:52	1/27/2010 16:08
SciTech	631	matter :: component parts :: atom :: element :: electronegativity	None	on	8/1/2008 15:52	1/27/2010 16:08
SciTech	632	matter :: component parts :: atom :: element :: periodic table	None	on	8/1/2008 15:52	1/27/2010 16:08
SciTech	633	matter :: component parts :: atom :: element :: periodic table :: atomic number	None	on	8/1/2008 15:52	1/27/2010 16:08
SciTech	634	matter :: component parts :: atom :: element :: periodic table :: group	None	on	8/1/2008 15:52	1/27/2010 16:08
SciTech	635	matter :: component parts :: atom :: element :: periodic table :: period	None	on	8/1/2008 15:52	1/27/2010 16:08
SciTech	636	matter :: component parts :: atom :: element :: reactivity	None	on	8/1/2008 15:52	1/27/2010 16:08
SciTech	637	matter :: component parts :: atom :: ion	None	on	8/1/2008 15:52	1/27/2010 16:08
SciTech	638	matter :: component parts :: atom :: nucleus	None	on	8/1/2008 15:52	1/27/2010 16:08
SciTech	639	matter :: component parts :: atom :: nucleus :: neutron	None	on	8/1/2008 15:52	1/27/2010 16:08
SciTech	640	matter :: component parts :: atom :: nucleus :: neutron :: isotope	None	on	8/1/2008 15:52	1/27/2010 16:08
SciTech	641	matter :: component parts :: atom :: nucleus :: proton	None	on	8/1/2008 15:52	1/27/2010 16:08
SciTech	642	matter :: component parts :: molecule	None	on	8/1/2008 15:52	1/27/2010 16:08
SciTech	643	matter :: component parts :: molecule :: polarity	None	on	8/1/2008 15:52	1/27/2010 16:08
SciTech	644	matter :: mass/energy relationship	None	on	8/1/2008 15:52	1/27/2010 16:08
SciTech	645	matter :: mass/energy relationship :: E = mc^2	None	on	8/1/2008 15:52	1/27/2010 16:08
SciTech	646	matter :: state	None	on	8/1/2008 15:52	1/27/2010 16:08
SciTech	647	matter :: state :: gas	None	on	8/1/2008 15:52	1/27/2010 16:08
SciTech	648	matter :: state :: liquid	None	on	8/1/2008 15:52	1/27/2010 16:08
SciTech	649	matter :: state :: phase diagram	None	on	8/1/2008 15:52	1/27/2010 16:08
SciTech	650	matter :: state :: plasma	None	on	8/1/2008 15:52	1/27/2010 16:08
SciTech	651	matter :: state :: solid	None	on	8/1/2008 15:52	1/27/2010 16:08
SciTech	652	matter :: state :: solid :: atomic structure	None	on	8/1/2008 15:52	1/27/2010 16:08
SciTech	653	matter :: state :: solid :: crystalline structure	None	on	8/1/2008 15:52	1/27/2010 16:08
SciTech	654	matter :: state :: solid :: grain structure	None	on	8/1/2008 15:52	1/27/2010 16:08
SciTech	655	matter :: wave-particle duality	None	on	8/1/2008 15:52	1/27/2010 16:08
math	5457	measurement :: compare length		on	7/30/2008 13:04	1/27/2010 16:08
math	5455	measurement :: currency		on	7/30/2008 13:03	1/27/2010 16:08
SciTech	657	measurement :: error analysis	None	on	8/1/2008 15:52	1/27/2010 16:08
SciTech	658	measurement :: estimation	None	on	8/1/2008 15:52	1/27/2010 16:08
math	5459	"measurement :: length, volume, weight, area, and time :: attributes"		on	7/30/2008 13:04	1/27/2010 16:08
math	5464	"measurement :: length, volume, weight, area, and time :: changes in shape"		on	7/30/2008 13:04	1/27/2010 16:08
math	5463	"measurement :: length, volume, weight, area, and time :: conversions"		on	7/30/2008 13:04	1/27/2010 16:08
math	5461	"measurement :: length, volume, weight, area, and time :: nonstandard units"		on	7/30/2008 13:04	1/27/2010 16:08
math	5460	"measurement :: length, volume, weight, area, and time :: order objects"		on	7/30/2008 13:04	1/27/2010 16:08
math	5462	"measurement :: length, volume, weight, area, and time :: standard units"		on	7/30/2008 13:04	1/27/2010 16:08
math	5465	"measurement :: length, volume, weight, area, and time :: units affect precision"		on	7/30/2008 13:05	1/27/2010 16:08
math	5454	measurement :: mass		on	7/30/2008 13:03	1/27/2010 16:08
math	5469	measurement :: problem solving :: rates and derived measurements		on	7/30/2008 13:05	1/27/2010 16:08
math	5468	measurement :: problem solving :: ratio and proportion		on	7/30/2008 13:05	1/27/2010 16:08
SciTech	659	measurement :: property	None	on	8/1/2008 15:52	1/27/2010 16:08
SciTech	660	measurement :: property :: scalar	None	on	8/1/2008 15:52	1/27/2010 16:08
SciTech	661	measurement :: property :: vector	None	on	8/1/2008 15:52	1/27/2010 16:08
SciTech	662	measurement :: property :: vector :: direction	None	on	8/1/2008 15:52	1/27/2010 16:08
SciTech	663	measurement :: property :: vector :: magnitude	None	on	8/1/2008 15:52	1/27/2010 16:08
math	5458	"measurement :: radian, degree"		on	7/30/2008 13:04	1/27/2010 16:08
math	5470	"measurement :: technique :: precision, accuracy, approximate error"		on	7/30/2008 13:05	1/27/2010 16:08
math	5471	"measurement :: technique :: successive approximation, upper and lower bouds, limit"		on	7/30/2008 13:05	1/27/2010 16:08
math	5472	measurement :: technique :: unit analysis		on	7/30/2008 13:05	1/27/2010 16:08
math	5456	measurement :: time		on	7/30/2008 13:04	1/27/2010 16:08
SciTech	664	measurement :: tool	None	on	8/1/2008 15:52	1/27/2010 16:08
SciTech	665	measurement :: tool :: balance	None	on	8/1/2008 15:52	1/27/2010 16:08
SciTech	666	measurement :: tool :: ruler	None	on	8/1/2008 15:52	1/27/2010 16:08
SciTech	667	measurement :: tool :: thermometer	None	on	8/1/2008 15:52	1/27/2010 16:08
math	5466	measurement :: tools		on	7/30/2008 13:05	1/27/2010 16:08
math	5467	measurement :: tools :: estimate		on	7/30/2008 13:05	1/27/2010 16:08
SciTech	668	measurement :: unit	None	on	8/1/2008 15:52	1/27/2010 16:08
SciTech	669	measurement :: unit :: conversion	None	on	8/1/2008 15:52	1/27/2010 16:08
SciTech	670	measurement :: unit :: order of magnitude	None	on	8/1/2008 15:52	1/27/2010 16:08
math	5453	measurement :: volume		on	7/30/2008 13:02	1/27/2010 16:08
socst	7172	Middle Ages :: Africa :: East Africa :: Economics :: General		on	6/28/2010 13:36	6/28/2010 13:36
socst	7171	Middle Ages :: Africa :: East Africa :: Language and Communication		on	6/28/2010 13:36	6/28/2010 13:36
socst	7165	Middle Ages :: Africa :: Ethiopia :: Society :: Religion		on	6/28/2010 13:33	6/28/2010 13:33
socst	7207	Middle Ages :: Africa :: General :: Analysis		on	7/6/2010 8:48	7/6/2010 8:48
socst	7209	Middle Ages :: Africa :: General :: Economics :: Industry and Commerce		on	7/6/2010 8:50	7/6/2010 8:50
socst	7216	Middle Ages :: Africa :: General :: Military		on	7/6/2010 8:54	7/6/2010 8:54
socst	7059	Middle Ages :: Africa :: General :: Society :: Immigration		on	6/28/2010 10:59	6/28/2010 10:59
socst	6551	Middle Ages :: Africa :: Ghana :: Politics :: General	DF	on	2/18/2010 11:48	2/18/2010 11:49
socst	7061	Middle Ages :: Africa :: Ghana :: Territorial Expansion		on	6/28/2010 11:00	6/28/2010 11:00
socst	7163	Middle Ages :: Africa :: Mali :: Economics :: General		on	6/28/2010 13:32	6/28/2010 13:32
socst	7174	Middle Ages :: Africa :: North Africa :: Science :: Medicine		on	6/28/2010 13:37	6/28/2010 13:37
socst	7133	Middle Ages :: Africa :: Sahara :: Science :: Technology :: Transportation		on	6/28/2010 13:13	6/28/2010 13:13
socst	7164	Middle Ages :: Africa :: Songhay :: Economics :: General		on	6/28/2010 13:32	6/28/2010 13:32
socst	7062	Middle Ages :: Africa :: West Africa :: Economics :: Agriculture		on	6/28/2010 11:01	6/28/2010 11:01
socst	7063	Middle Ages :: Africa :: West Africa :: Historical Comprehension :: Archaeological Evidence		on	6/28/2010 11:01	6/28/2010 11:01
socst	7166	Middle Ages :: Africa :: West Africa :: Society :: General		on	6/28/2010 13:34	6/28/2010 13:34
socst	7168	Middle Ages :: Africa :: Zimbabwe :: Economics :: Industry and Commerce		on	6/28/2010 13:34	6/28/2010 13:34
socst	7167	Middle Ages :: Africa :: Zimbabwe :: Politics :: General		on	6/28/2010 13:34	6/28/2010 13:34
socst	7197	Middle Ages :: Americas :: Inca Empire :: Economics :: General		on	6/28/2010 13:50	6/28/2010 13:50
socst	7198	Middle Ages :: Americas :: Inca Empire :: Politics :: General		on	6/28/2010 13:51	6/28/2010 13:51
socst	7195	Middle Ages :: Americas :: Inca Empire :: Society :: General		on	6/28/2010 13:48	6/28/2010 13:48
socst	7194	Middle Ages :: Americas :: Inca Empire :: Territorial Expansion		on	6/28/2010 13:48	6/28/2010 13:48
socst	7204	Middle Ages :: Americas :: Maya Area :: Analysis		on	7/6/2010 8:46	7/6/2010 8:46
socst	7192	Middle Ages :: Americas :: Mesoamerica :: Economics :: Industry and Commerce		on	6/28/2010 13:47	6/28/2010 13:47
socst	7205	Middle Ages :: Americas :: Mexico :: Analysis		on	7/6/2010 8:47	7/6/2010 8:47
socst	7191	Middle Ages :: Americas :: Mexico :: Arts :: General		on	6/28/2010 13:47	6/28/2010 13:47
socst	7196	Middle Ages :: Americas :: Mexico :: Economics :: General		on	6/28/2010 13:49	6/28/2010 13:49
socst	7189	Middle Ages :: Americas :: Mexico :: Society :: General		on	6/28/2010 13:46	6/28/2010 13:46
socst	7190	Middle Ages :: Americas :: Mexico :: Society :: Religion		on	6/28/2010 13:46	6/28/2010 13:46
socst	7193	Middle Ages :: Americas :: North America :: Society :: General		on	6/28/2010 13:48	6/28/2010 13:48
socst	7067	Middle Ages :: Asia : Pacific Islands :: Society :: Immigration		on	6/28/2010 11:17	6/28/2010 11:17
socst	7187	Middle Ages :: Asia :: Central Asia :: Military		on	6/28/2010 13:45	6/28/2010 13:45
socst	7132	Middle Ages :: Asia :: Central Asia :: Science :: Technology :: Transportation		on	6/28/2010 13:13	6/28/2010 13:13
socst	7042	Middle Ages :: Asia :: Central Asia :: Society :: General		on	6/28/2010 10:40	6/28/2010 10:40
socst	7040	Middle Ages :: Asia :: China :: Arts :: Literature		on	6/28/2010 10:39	6/28/2010 10:39
socst	7041	Middle Ages :: Asia :: China :: Arts :: Visual Art		on	6/28/2010 10:39	6/28/2010 10:39
socst	7037	Middle Ages :: Asia :: China :: Economics :: General		on	6/28/2010 10:37	6/28/2010 10:37
socst	7112	Middle Ages :: Asia :: China :: Economics :: Industry and Commerce		on	6/28/2010 11:57	6/28/2010 11:57
socst	7115	Middle Ages :: Asia :: China :: Historical Comprehension :: Issues		on	6/28/2010 11:59	6/28/2010 11:59
socst	7114	Middle Ages :: Asia :: China :: Intellectual		on	6/28/2010 11:58	6/28/2010 11:58
socst	7038	Middle Ages :: Asia :: China :: Military		on	6/28/2010 10:38	6/28/2010 10:38
socst	7036	Middle Ages :: Asia :: China :: Politics :: General		on	6/28/2010 10:37	6/28/2010 10:37
socst	7116	Middle Ages :: Asia :: China :: Science :: General		on	6/28/2010 13:04	6/28/2010 13:04
socst	7117	Middle Ages :: Asia :: China :: Science :: Technology :: General		on	6/28/2010 13:05	6/28/2010 13:05
socst	7039	Middle Ages :: Asia :: China :: Society :: General		on	6/28/2010 10:39	6/28/2010 10:39
socst	7033	Middle Ages :: Asia :: China :: Society :: Religion		on	6/28/2010 10:35	6/28/2010 10:35
socst	7113	Middle Ages :: Asia :: China :: Society :: Women		on	6/28/2010 11:58	6/28/2010 11:58
socst	7134	Middle Ages :: Asia :: General :: Economics :: Industry and Commerce		on	6/28/2010 13:14	6/28/2010 13:14
socst	7050	Middle Ages :: Asia :: Indonesia :: Economics :: Industry and Commerce		on	6/28/2010 10:45	6/28/2010 10:45
socst	7212	Middle Ages :: Asia :: Japan :: Analysis		on	7/6/2010 8:52	7/6/2010 8:52
socst	7043	Middle Ages :: Asia :: Japan :: Arts :: General		on	6/28/2010 10:41	6/28/2010 10:41
socst	7119	Middle Ages :: Asia :: Japan :: Military		on	6/28/2010 13:06	6/28/2010 13:06
socst	7045	Middle Ages :: Asia :: Japan :: Politics :: General		on	6/28/2010 10:42	6/28/2010 10:42
socst	7118	Middle Ages :: Asia :: Japan :: Society :: General		on	6/28/2010 13:06	6/28/2010 13:06
socst	7035	Middle Ages :: Asia :: Japan :: Society :: Religion		on	6/28/2010 10:36	6/28/2010 10:36
socst	7044	Middle Ages :: Asia :: Japan :: Society :: Women		on	6/28/2010 10:41	6/28/2010 10:41
socst	7048	Middle Ages :: Asia :: Korea :: Intellectual		on	6/28/2010 10:44	6/28/2010 10:44
socst	7049	Middle Ages :: Asia :: Korea :: Politics :: General		on	6/28/2010 10:44	6/28/2010 10:44
socst	7034	Middle Ages :: Asia :: Korea :: Society :: Religion		on	6/28/2010 10:36	6/28/2010 10:36
socst	7158	Middle Ages :: Asia :: Mongol Empire :: Arts :: General		on	6/28/2010 13:29	6/28/2010 13:43
socst	7157	Middle Ages :: Asia :: Mongol Empire :: Economics :: General		on	6/28/2010 13:28	6/28/2010 13:43
socst	7152	Middle Ages :: Asia :: Mongol Empire :: Military		on	6/28/2010 13:26	6/28/2010 13:26
socst	7155	Middle Ages :: Asia :: Mongol Empire :: Politics :: General		on	6/28/2010 13:27	6/28/2010 13:27
socst	7156	Middle Ages :: Asia :: Mongol Empire :: Society :: General		on	6/28/2010 13:28	6/28/2010 13:44
socst	7064	Middle Ages :: Asia :: Oceania :: Politics :: General		on	6/28/2010 11:02	6/28/2010 11:02
socst	7065	Middle Ages :: Asia :: Oceania :: Society :: General		on	6/28/2010 11:02	6/28/2010 11:02
socst	7211	Middle Ages :: Asia :: South Asia :: Economics :: Industry and Commerce		on	7/6/2010 8:51	7/6/2010 8:51
socst	7120	Middle Ages :: Asia :: Southeast Asia :: Economics :: General		on	6/28/2010 13:07	6/28/2010 13:07
socst	7111	Middle Ages :: Asia :: Southeast Asia :: Economics :: Industry and Commerce		on	6/28/2010 11:57	6/28/2010 11:57
socst	7160	Middle Ages :: Asia :: Southeast Asia :: Military		on	6/28/2010 13:30	6/28/2010 13:30
socst	7121	Middle Ages :: Asia :: Southeast Asia :: Society :: Religion		on	6/28/2010 13:07	6/28/2010 13:07
socst	7122	Middle Ages :: Asia :: Vietnam :: Military		on	6/28/2010 13:08	6/28/2010 13:08
socst	7123	Middle Ages :: Asia :: Vietnam :: Politics :: General		on	6/28/2010 13:08	6/28/2010 13:08
socst	7047	Middle Ages :: Asia :: Vietnam :: Territorial Expansion		on	6/28/2010 10:43	6/28/2010 10:43
socst	7066	Middle Ages :: Australia and New Zealand :: Society :: Immigration		on	6/28/2010 11:16	6/28/2010 11:16
socst	6337	Middle Ages :: Byzantine Empire :: Arts :: Architecture	DF	on	2/18/2010 10:04	2/18/2010 11:48
socst	7031	Middle Ages :: Byzantine Empire :: Intellectual		on	6/28/2010 10:33	6/28/2010 10:33
socst	7032	Middle Ages :: Byzantine Empire :: Military		on	6/28/2010 10:35	6/28/2010 10:35
socst	7030	Middle Ages :: Byzantine Empire :: Politics :: General		on	6/28/2010 10:33	6/28/2010 10:33
socst	6338	Middle Ages :: Byzantine Empire :: Politics :: Law	DF	on	2/18/2010 10:04	2/18/2010 10:04
socst	6339	Middle Ages :: Byzantine Empire :: Society :: Religion	DF	on	2/18/2010 10:04	2/18/2010 10:04
socst	7206	Middle Ages :: Eurasia :: Analysis		on	7/6/2010 8:48	7/6/2010 8:48
socst	7154	Middle Ages :: Eurasia :: Arts :: General		on	6/28/2010 13:27	6/28/2010 13:27
socst	7208	Middle Ages :: Eurasia :: Economics :: Industry and Commerce		on	7/6/2010 8:49	7/6/2010 8:49
socst	7215	Middle Ages :: Eurasia :: General :: Military		on	7/6/2010 8:53	7/6/2010 8:53
socst	7214	Middle Ages :: Eurasia :: General :: Society :: Immigration		on	7/6/2010 8:53	7/6/2010 8:53
socst	7173	Middle Ages :: Eurasia :: Science :: Medicine		on	6/28/2010 13:37	6/28/2010 13:37
socst	7153	Middle Ages :: Eurasia :: Science :: Technology :: General		on	6/28/2010 13:26	6/28/2010 13:26
socst	7028	Middle Ages :: Europe :: Balkans :: Society :: Religion		on	6/28/2010 10:32	6/28/2010 10:32
socst	7054	Middle Ages :: Europe :: Eastern Europe :: Society :: Religion		on	6/28/2010 10:47	6/28/2010 10:47
socst	7147	Middle Ages :: Europe :: England :: Education		on	6/28/2010 13:22	6/28/2010 13:22
socst	6340	Middle Ages :: Europe :: England :: Politics :: Law	DF	on	2/18/2010 10:05	2/18/2010 10:05
socst	7145	Middle Ages :: Europe :: France :: Education		on	6/28/2010 13:21	6/28/2010 13:21
socst	7051	Middle Ages :: Europe :: France :: Intellectual		on	6/28/2010 10:45	6/28/2010 10:45
socst	7056	Middle Ages :: Europe :: France :: Military		on	6/28/2010 10:48	6/28/2010 10:48
socst	7055	Middle Ages :: Europe :: France :: Politics :: General		on	6/28/2010 10:48	6/28/2010 10:48
socst	7213	Middle Ages :: Europe :: General :: Analysis		on	7/6/2010 8:52	7/6/2010 8:52
socst	7138	Middle Ages :: Europe :: General :: Economics :: Agriculture		on	6/28/2010 13:18	6/28/2010 13:18
socst	6341	Middle Ages :: Europe :: General :: Economics :: General	DF	on	2/18/2010 10:05	2/18/2010 10:05
socst	7203	Middle Ages :: Europe :: General :: Economics :: Industry and Commerce		on	6/28/2010 13:54	6/28/2010 13:54
socst	7175	Middle Ages :: Europe :: General :: Environment		on	6/28/2010 13:37	6/28/2010 13:37
